,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_Porch
1601,1040,87500,90,RL,68.7,8544,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,Gable,CompShg,Stucco,BrkFace,340.0,TA,TA,Slab,None,None,None,None,None,0.0,Wall,Fa,N,FuseA,0.0,0.0,2,0,2,2,TA,Typ,0,None,Detchd,Unf,400.0,TA,TA,Y,0,0,None,None,None,0,5,2006,WD ,Normal,0
1602,1755,188000,50,RL,110.0,7810,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,Gable,CompShg,AsbShng,None,0.0,TA,Gd,BrkTil,TA,Gd,No,GLQ,Unf,930.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,4,1,Gd,Typ,1,TA,Detchd,Unf,231.0,Fa,TA,Y,0,0,None,None,None,0,11,2007,WD ,Normal,40
1603,1986,213000,60,RL,68.7,8396,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,847.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,Fin,434.0,TA,TA,Y,120,0,None,None,None,0,5,2008,WD ,Normal,48
1604,1336,108000,50,C (all),60.0,11040,Pave,None,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,637.0,GasA,Gd,Y,SBrkr,0.0,0.0,1,1,3,1,TA,Typ,0,None,CarPort,Unf,570.0,TA,TA,Y,0,0,None,None,None,0,9,2006,COD,Normal,167
1605,1114,153000,20,RL,60.0,12450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,Gable,CompShg,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1114.0,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,3,1,Gd,Typ,0,None,Detchd,Unf,576.0,TA,TA,Y,0,0,None,None,None,0,6,2009,WD ,Normal,42
1606,985,149900,80,RL,65.0,8385,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,8,1977,Gable,CompShg,HdBoard,BrkFace,220.0,Gd,TA,CBlock,Gd,Gd,Av,GLQ,Unf,985.0,GasA,TA,Y,SBrkr,0.0,0.0,2,0,3,1,TA,Typ,0,None,Attchd,Unf,328.0,TA,TA,Y,210,0,None,None,None,0,11,2008,WD ,Normal,0
1607,2500,355000,60,RL,101.0,13543,Pave,None,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,Gable,CompShg,VinylSd,Stone,130.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1168.0,GasA,Ex,Y,SBrkr,0.0,0.0,3,1,5,1,Ex,Typ,1,Gd,BuiltIn,Fin,683.0,TA,TA,Y,192,0,None,None,None,0,7,2008,WD ,Normal,32
1608,1022,85000,30,RM,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,Hip,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Rec,1022.0,GasW,TA,N,SBrkr,1.0,0.0,1,0,2,1,TA,Maj2,0,None,Detchd,Unf,280.0,TA,TA,Y,0,0,None,None,None,0,6,2009,WD ,Normal,256
1609,1362,194700,120,RL,61.0,7577,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,Gable,CompShg,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1362.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,RFn,460.0,TA,TA,Y,192,0,None,None,None,0,6,2007,WD ,Normal,28
1610,1536,138400,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,Gable,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,928.0,GasA,TA,Y,FuseF,0.0,0.0,2,0,4,1,TA,Typ,1,Gd,Detchd,Unf,480.0,TA,TA,Y,0,0,None,MnPrv,None,0,3,2010,WD ,Normal,10
1611,1728,207500,60,FV,64.0,8791,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,Gable,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,Unf,864.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Gd,Typ,0,None,Attchd,RFn,673.0,TA,TA,Y,216,0,None,None,None,0,5,2008,WD ,Normal,56
1612,2840,292500,60,RL,82.5,12511,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1978,Mansard,WdShake,Plywood,BrkFace,168.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,1420.0,GasA,Ex,Y,SBrkr,0.0,1.0,2,1,4,1,Gd,Min2,2,Gd,Attchd,Fin,1314.0,TA,Gd,Y,0,0,None,MnPrv,None,0,12,2008,WD ,Normal,224
1613,1155,148000,85,RL,88.0,11782,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,Gable,CompShg,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1109.0,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,Gd,Min2,0,None,Detchd,Unf,576.0,TA,TA,Y,192,0,None,MnPrv,Shed,400,6,2010,WD ,Normal,0
1614,1707,184000,20,RL,80.0,11088,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,Gable,CompShg,HdBoard,BrkFace,144.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,1140.0,GasA,Gd,Y,SBrkr,0.0,0.0,2,0,3,1,TA,Typ,1,TA,Attchd,Fin,479.0,TA,TA,Y,0,0,None,None,None,0,5,2009,WD ,Normal,0
1615,1513,137500,70,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,Gable,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,939.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,1,4,1,TA,Typ,0,None,Detchd,Unf,180.0,Fa,Fa,N,24,0,None,None,None,0,5,2007,WD ,Normal,150
1616,792,109500,30,RL,52.0,9022,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,Gable,CompShg,VinylSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,768.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,2,1,Gd,Typ,0,None,Detchd,Unf,240.0,Fa,Fa,N,316,0,None,None,None,0,5,2009,WD ,Normal,120
1617,1948,211000,60,RL,63.0,7875,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,847.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,Fin,434.0,TA,TA,Y,0,0,None,None,None,0,7,2007,WD ,Normal,48
1618,1527,152500,60,RL,78.0,11419,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,Gable,CompShg,WdShing,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,699.0,GasA,Ex,Y,FuseA,1.0,0.0,1,1,3,1,TA,Typ,1,Gd,Attchd,Unf,410.0,TA,TA,Y,0,0,None,GdWo,None,0,12,2009,WD ,Normal,134
1619,1419,184100,80,RL,64.9,7750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,Hip,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,408.0,GasA,Ex,Y,SBrkr,1.0,0.0,2,1,3,1,Gd,Typ,1,TA,BuiltIn,Fin,527.0,TA,TA,Y,120,0,None,None,None,0,3,2009,WD ,Normal,0
1620,1497,157000,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1937,Gable,CompShg,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,LwQ,825.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,3,1,TA,Typ,0,None,Detchd,Unf,672.0,TA,TA,Y,272,0,None,GdPrv,None,0,5,2008,WD ,Normal,0
1621,1437,218000,20,RL,90.0,10768,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,Gable,CompShg,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,1437.0,GasA,TA,Y,SBrkr,1.0,0.0,2,0,3,1,Gd,Typ,1,Fa,Attchd,RFn,528.0,TA,TA,Y,0,0,None,None,None,0,7,2007,WD ,Normal,201
1622,1005,115000,20,RL,60.0,10434,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,Gable,CompShg,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1005.0,GasA,TA,Y,SBrkr,0.0,0.0,1,0,2,1,Fa,Typ,1,TA,Detchd,Unf,672.0,Fa,Fa,Y,0,0,None,None,None,0,11,2009,WD ,Normal,0
1623,1668,232000,20,RL,48.0,10635,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,Hip,CompShg,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,GLQ,1657.0,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,3,1,Gd,Typ,1,TA,Attchd,Fin,502.0,TA,TA,Y,0,0,None,None,None,0,5,2010,WD ,Normal,262
1624,1368,120000,20,RL,70.0,11767,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,Mn,Rec,Unf,1078.0,GasA,TA,Y,FuseA,1.0,0.0,1,0,3,1,TA,Min1,0,None,Attchd,RFn,195.0,TA,TA,Y,0,0,None,None,Shed,900,6,2009,WD ,Normal,252
1625,1803,155000,20,RL,88.0,13125,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,Gable,CompShg,Wd Sdng,BrkCmn,67.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1134.0,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,3,1,TA,Maj1,1,TA,Attchd,RFn,484.0,TA,TA,Y,0,0,None,GdPrv,None,0,1,2006,WD ,Normal,0
1626,922,116000,20,RL,72.0,9770,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,922.0,GasA,TA,Y,FuseA,1.0,0.0,1,0,2,1,TA,Typ,0,None,Attchd,Unf,308.0,TA,TA,Y,0,0,None,GdWo,None,0,4,2007,WD ,Normal,34
1627,1096,157500,80,RL,80.0,13014,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1978,Gable,CompShg,HdBoard,BrkFace,39.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1008.0,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,Typ,1,Fa,Attchd,Unf,484.0,TA,TA,Y,168,0,None,None,None,0,12,2008,WD ,Normal,0
1628,2327,240000,60,RL,41.0,10905,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1129.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,RFn,596.0,TA,TA,Y,0,0,None,None,None,0,8,2008,WD ,Normal,57
1629,1426,189950,50,RL,55.0,7642,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,Gable,CompShg,Wd Sdng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,912.0,GasA,Gd,Y,SBrkr,0.0,0.0,1,1,3,1,Gd,Typ,1,Gd,Detchd,Unf,216.0,TA,TA,Y,0,0,None,GdPrv,None,0,6,2007,WD ,Normal,240
1630,1694,136500,50,RL,60.0,8400,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,Gable,CompShg,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,Unf,1181.0,GasA,Fa,Y,SBrkr,0.0,0.0,2,0,4,1,TA,Typ,1,Gd,Detchd,Unf,576.0,TA,TA,Y,342,0,None,None,None,0,6,2008,WD ,Normal,128
1631,2432,159000,90,RL,70.0,7700,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,2,1985,Gable,CompShg,HdBoard,None,0.0,TA,Po,PConc,TA,TA,No,Unf,Unf,1216.0,GasA,Gd,Y,SBrkr,0.0,0.0,4,2,4,2,TA,Typ,0,None,Attchd,Unf,616.0,TA,Fa,Y,200,0,None,None,Shed,600,2,2010,WD ,Normal,0
1632,1792,133000,90,RL,60.0,9000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,Gable,CompShg,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Unf,Unf,896.0,GasA,TA,Y,SBrkr,0.0,0.0,2,2,4,2,TA,Typ,0,None,Detchd,Unf,480.0,TA,TA,Y,0,0,None,None,None,0,6,2008,WD ,Normal,45
1633,1107,127000,20,RL,70.0,8050,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,949.0,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,Gd,Typ,0,None,Attchd,RFn,308.0,TA,TA,Y,88,0,None,None,None,0,3,2007,WD ,Normal,64
1634,996,108000,30,RL,63.0,13907,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,Gable,CompShg,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,996.0,GasA,Ex,Y,SBrkr,1.0,0.0,1,0,3,1,TA,Typ,1,Gd,None,None,0.0,None,None,Y,144,0,None,None,None,0,7,2008,WD ,Normal,0
1635,955,127000,20,RL,66.0,7742,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,Gable,CompShg,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,955.0,GasA,Ex,Y,SBrkr,1.0,0.0,1,0,3,1,TA,Typ,0,None,Attchd,Unf,386.0,TA,TA,Y,0,0,None,MnPrv,None,0,1,2007,WD ,Normal,0
1636,1369,103600,70,RH,54.0,6629,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,Gambrel,CompShg,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,672.0,GasA,TA,N,SBrkr,1.0,0.0,2,0,3,1,TA,Typ,0,None,Detchd,Unf,300.0,TA,TA,Y,147,0,None,None,None,0,7,2009,WD ,Normal,0
1637,840,64000,30,RM,48.0,5747,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,4,1920,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,798.0,GasA,Gd,Y,SBrkr,0.0,0.0,1,0,2,1,Fa,Typ,0,None,Detchd,Unf,250.0,TA,Fa,N,112,0,None,None,None,0,6,2006,WD ,Normal,0
1638,2014,169000,70,RM,62.0,9856,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,Hip,CompShg,CemntBd,None,0.0,Gd,Gd,PConc,Fa,TA,No,Unf,Unf,716.0,GasA,Ex,Y,FuseA,0.0,0.0,2,0,5,1,TA,Typ,0,None,Detchd,Unf,624.0,TA,TA,Y,0,0,None,None,None,0,6,2006,WD ,Normal,239
1639,1360,111000,70,RM,80.0,4800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1910,Gable,CompShg,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,680.0,GasA,Fa,N,SBrkr,0.0,0.0,1,0,2,1,TA,Typ,0,None,Attchd,Unf,330.0,Fa,TA,Y,192,0,None,None,None,0,1,2008,WD ,Normal,50
1640,2315,257000,60,RL,78.0,15600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,7,1950,Gable,CompShg,Wd Sdng,BrkFace,405.0,TA,Gd,CBlock,Gd,TA,No,GLQ,Unf,1168.0,GasA,Gd,Y,SBrkr,1.0,0.0,2,0,4,1,TA,Typ,3,Gd,Attchd,Fin,342.0,TA,TA,Y,0,0,None,None,None,0,7,2006,WD ,Normal,192
1641,1510,178900,20,RL,88.0,9680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,Gable,CompShg,Wd Sdng,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1510.0,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,3,1,Gd,Typ,0,None,Attchd,RFn,517.0,TA,TA,Y,0,0,None,GdPrv,None,0,4,2010,WD ,Normal,244
1642,1877,178900,60,RL,80.0,8000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,6,1974,Gable,CompShg,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1084.0,GasA,TA,Y,SBrkr,1.0,0.0,2,1,4,1,TA,Typ,1,TA,Attchd,Unf,488.0,TA,TA,Y,0,0,None,None,None,0,11,2007,WD ,Normal,96
1643,816,100000,20,RL,67.0,8877,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,816.0,GasA,Ex,Y,SBrkr,1.0,0.0,1,0,2,1,TA,Typ,1,Gd,Detchd,Unf,288.0,Fa,Fa,Y,0,0,None,None,None,0,5,2009,WD ,Normal,0
1644,1601,272000,20,RL,82.5,11423,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,Gable,CompShg,VinylSd,BrkFace,479.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1581.0,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,3,1,Gd,Typ,1,TA,Attchd,RFn,670.0,TA,TA,Y,180,0,None,MnPrv,Shed,2000,5,2010,WD ,Normal,0
1645,1040,90000,90,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,Gable,CompShg,BrkFace,None,0.0,TA,TA,Slab,None,None,None,None,None,0.0,Wall,Fa,N,FuseF,0.0,0.0,2,0,2,2,TA,Typ,0,None,Detchd,Unf,420.0,TA,TA,Y,0,0,None,None,None,0,6,2009,WD ,Normal,0
1646,2019,167500,70,RL,60.0,11414,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,Gable,CompShg,HdBoard,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,Unf,728.0,GasA,TA,N,SBrkr,0.0,0.0,1,0,3,1,Gd,Typ,0,None,Detchd,Unf,532.0,TA,TA,Y,509,0,None,GdPrv,None,0,10,2009,WD ,Normal,135
1647,936,140000,90,RM,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,Gable,CompShg,MetalSd,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,936.0,GasA,TA,Y,SBrkr,1.0,0.0,1,0,2,1,TA,Typ,0,None,Detchd,Unf,672.0,TA,TA,Y,49,0,None,None,None,0,8,2007,WD ,Normal,0
1648,841,82000,20,RH,60.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,Gable,CompShg,Wd Sdng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,721.0,GasA,Gd,Y,SBrkr,0.0,0.0,1,0,2,1,TA,Typ,0,None,CarPort,Unf,294.0,TA,TA,N,250,0,None,None,None,0,9,2009,WD ,Normal,24
1649,894,130000,20,RL,57.0,9764,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,Gable,CompShg,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,894.0,GasA,Ex,Y,SBrkr,1.0,0.0,1,0,3,1,Gd,Typ,0,None,Attchd,RFn,450.0,TA,TA,Y,0,0,None,None,None,0,5,2008,WD ,Normal,0
1650,1424,168000,30,RL,60.0,7290,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,Gable,CompShg,WdShing,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1228.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,0,2,1,TA,Typ,1,Gd,Attchd,Unf,312.0,TA,TA,Y,0,0,None,None,None,0,4,2008,WD ,Normal,90
1651,1589,226500,120,RL,46.2,3621,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,Hip,CompShg,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1406.0,GasA,Ex,Y,SBrkr,1.0,0.0,2,0,2,1,Gd,Typ,1,TA,Attchd,Fin,630.0,TA,TA,Y,143,0,None,None,None,0,11,2007,WD ,Normal,20
1652,1743,279000,20,RL,155.0,20064,Pave,None,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,8,6,1976,Shed,WdShngl,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,Gd,Gd,LwQ,GLQ,966.0,GasA,Ex,Y,SBrkr,2.0,0.0,0,1,0,1,Gd,Typ,2,Fa,Attchd,Fin,529.0,TA,TA,Y,646,0,None,None,None,0,5,2007,WD ,Normal,0
1653,1306,76500,30,RL,55.0,5350,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,Gable,CompShg,Wd Sdng,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,Unf,728.0,GasA,Ex,Y,SBrkr,0.0,0.0,1,0,3,1,Fa,Mod,0,None,None,None,0.0,None,None,Y,263,0,None,GdWo,Shed,450,5,2010,WD ,Normal,0
1654,792,99900,20,RL,53.0,5470,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1958,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,792.0,GasA,Gd,Y,FuseA,0.0,0.0,1,0,2,1,TA,Typ,0,None,Attchd,Unf,366.0,Fa,TA,Y,0,0,None,None,None,0,8,2009,WD ,Normal,90
1655,1034,185000,120,RM,35.0,3907,Pave,None,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,6,1989,Gable,CompShg,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,982.0,GasA,Gd,Y,SBrkr,1.0,0.0,1,0,1,1,Gd,Typ,1,TA,Attchd,Fin,598.0,TA,TA,Y,141,0,None,None,None,0,4,2010,WD ,Normal,36
1656,2344,265000,60,RL,79.0,10208,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,Gable,CompShg,VinylSd,BrkFace,921.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1264.0,GasA,Ex,Y,SBrkr,0.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,RFn,889.0,TA,TA,Y,220,0,None,None,None,0,7,2009,WD ,Normal,0
1657,1433,161000,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,Gable,CompShg,WdShing,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,1251.0,GasA,TA,Y,SBrkr,1.0,0.0,1,0,3,1,TA,Min1,1,Gd,Attchd,Unf,441.0,TA,TA,Y,144,0,None,None,None,0,6,2006,WD ,Normal,205
1658,1060,136500,40,RL,55.0,6854,Pave,None,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,Gable,CompShg,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,LwQ,Rec,756.0,GasA,TA,N,FuseA,1.0,0.0,1,0,1,1,TA,Mod,1,Gd,Detchd,Unf,308.0,Fa,TA,Y,0,0,None,None,None,0,8,2007,WD ,Normal,215
