PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,MoSold,YrSold,lot_bucket,mean_LotFrontage,Prop_Addr,lat,long,TotalPorchSF
907135080,1097,147900,20,RL,70.0,16561,IR2,CollgCr,1Fam,1Story,5,5,1996,1996,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,549.0,0.0,548.0,1097.0,Ex,Y,SBrkr,1097,0,0,1.0,0.0,1,1,3,TA,6,0,None,Attchd,1996.0,Unf,1.0,242.0,TA,TA,Y,306,7,2007,"(16296.145, 17295.888]",91.47619047619048,5454 FROST DR,42.0199127,-93.6923765,0
908152280,1090,157000,20,RL,60.0,7024,Reg,Edwards,1Fam,1Story,5,5,2005,2006,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980.0,0.0,110.0,1090.0,Gd,Y,SBrkr,1090,0,0,1.0,0.0,1,1,2,TA,5,0,None,Attchd,2005.0,Fin,2.0,450.0,TA,TA,Y,0,6,2007,"(6298.715, 7298.458]",59.5875,409 BEEDLE DR,42.0187017,-93.6734752,49
905106150,894,129000,20,RL,109.0,8724,Reg,Sawyer,1Fam,1Story,5,5,1968,1968,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,492.0,0.0,402.0,894.0,Gd,Y,SBrkr,894,0,0,0.0,0.0,1,0,3,TA,5,1,Po,Attchd,1968.0,Fin,2.0,450.0,TA,TA,Y,0,5,2007,"(8298.201, 9297.944]",68.7248322147651,812 ARIZONA AVE,42.0300752,-93.6766447,0
527454050,1322,147000,160,RL,24.0,2308,Reg,NPkVill,TwnhsE,2Story,6,5,1974,1974,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,257.0,495.0,103.0,855.0,TA,Y,SBrkr,855,467,0,0.0,1.0,2,1,3,TA,6,1,Fa,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,260,6,2009,"(2299.743, 3299.486]",32.471698113207545,1112 KENNEDY ST,42.050369,-93.626547,0
923276260,883,149000,85,RL,70.0,7669,Reg,Mitchel,1Fam,SFoyer,5,6,1992,1993,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,718.0,110.0,0.0,828.0,TA,Y,SBrkr,883,0,0,1.0,0.0,1,0,2,TA,5,1,Fa,Detchd,1998.0,Unf,2.0,698.0,TA,TA,Y,100,6,2009,"(7298.458, 8298.201]",64.93913043478261,621 DULUTH ST,41.9876196,-93.6027669,32
533223010,1452,183900,160,FV,35.0,3735,Reg,Somerst,TwnhsE,2Story,7,5,1999,1999,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450.0,0.0,241.0,691.0,Ex,Y,SBrkr,713,739,0,1.0,0.0,2,1,3,Gd,6,0,None,Detchd,1999.0,Unf,2.0,506.0,TA,TA,Y,0,3,2006,"(3299.486, 4299.229]",46.15492957746479,2512 EATON AVE,42.0468725,-93.6452354,34
534475170,1977,165000,60,RL,100.0,9500,Reg,NAmes,1Fam,2Story,6,6,1964,1978,VinylSd,BrkCmn,272.0,TA,TA,CBlock,TA,TA,No,Rec,442.0,0.0,374.0,816.0,TA,Y,SBrkr,1127,850,0,0.0,1.0,1,1,4,TA,9,1,TA,Attchd,1964.0,RFn,2.0,540.0,TA,TA,Y,0,6,2007,"(9297.944, 10297.687]",74.05555555555556,1304 NORTHWESTERN AVE,42.0347917,-93.6254017,52
533212020,1200,149500,160,FV,24.0,2544,Reg,Somerst,Twnhs,2Story,7,5,2004,2005,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,42.0,190.0,600.0,Ex,Y,SBrkr,600,600,0,1.0,0.0,2,1,2,Gd,4,0,None,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,2,2010,"(2299.743, 3299.486]",32.471698113207545,2629 STANGE RD,42.0481856,-93.6452354,172
533212020,1200,149500,160,FV,24.0,2544,Reg,Somerst,Twnhs,2Story,7,5,2004,2005,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,42.0,190.0,600.0,Ex,Y,SBrkr,600,600,0,1.0,0.0,2,1,2,Gd,4,0,None,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,2,2010,"(2299.743, 3299.486]",32.471698113207545,2629 STANGE RD,42.0481856,-93.6452354,172
535180020,1124,153000,20,RL,72.0,10152,Reg,NAmes,1Fam,1Story,6,6,1956,1994,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,914.0,0.0,210.0,1124.0,Ex,Y,SBrkr,1124,0,0,1.0,0.0,1,0,3,TA,6,1,TA,Attchd,1956.0,Fin,1.0,353.0,TA,TA,Y,0,5,2006,"(9297.944, 10297.687]",74.05555555555556,306 21ST ST,42.0427523,-93.6142413,533
527403120,858,88000,20,RL,64.9,8125,IR1,NAmes,1Fam,1Story,4,4,1971,1971,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,614.0,0.0,244.0,858.0,TA,Y,SBrkr,858,0,0,0.0,0.0,1,0,3,TA,5,0,None,None,None,None,0.0,0.0,None,None,Y,0,6,2006,"(7298.458, 8298.201]",64.93913043478261,3307 NIXON AVE,42.054596,-93.6281328,0
528376010,2538,330000,60,RL,82.0,9044,IR1,NoRidge,1Fam,2Story,8,5,1996,1997,VinylSd,BrkFace,526.0,Gd,Gd,PConc,Gd,TA,No,GLQ,1225.0,0.0,100.0,1325.0,Ex,Y,SBrkr,1335,1203,0,0.0,0.0,2,1,4,Gd,8,1,TA,Attchd,1996.0,RFn,3.0,933.0,TA,TA,Y,198,5,2007,"(8298.201, 9297.944]",68.7248322147651,3140 EVERGREEN RD,42.05274199999999,-93.654724,92
527252050,1612,319900,120,RL,61.0,8035,IR1,StoneBr,TwnhsE,1Story,9,5,2006,2006,MetalSd,BrkFace,165.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,797.0,0.0,815.0,1612.0,Ex,Y,SBrkr,1612,0,0,1.0,0.0,2,0,2,Ex,6,1,Gd,Attchd,2006.0,Fin,2.0,556.0,TA,TA,Y,0,3,2007,"(7298.458, 8298.201]",64.93913043478261,3909 HOOVER AVE,42.059222,-93.630077,164
533221100,1525,177000,160,FV,22.2,2117,Reg,Somerst,Twnhs,2Story,6,5,2000,2000,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,436.0,0.0,320.0,756.0,Ex,Y,SBrkr,769,756,0,0.0,0.0,2,1,3,Gd,5,1,TA,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,6,2007,"(1086.055, 2299.743]",22.25,2709 HAMPTON ST,42.0461959,-93.6458689,0
528250060,1509,180000,60,RL,63.0,7875,Reg,Gilbert,1Fam,2Story,7,5,2003,2003,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,783.0,783.0,Ex,Y,SBrkr,807,702,0,0.0,0.0,2,1,3,Gd,8,1,Gd,Attchd,2003.0,Fin,2.0,393.0,TA,TA,Y,0,7,2006,"(7298.458, 8298.201]",64.93913043478261,3913 HYDE AVE,42.0605183,-93.6405039,75
535378120,1078,125000,30,RL,60.0,10230,Reg,OldTown,1Fam,1Story,5,7,1925,1950,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,0.0,1054.0,1054.0,Ex,Y,SBrkr,1078,0,0,0.0,0.0,1,0,3,Ex,6,0,None,Detchd,1987.0,Unf,1.0,264.0,TA,TA,N,0,12,2009,"(9297.944, 10297.687]",74.05555555555556,1422 BURNETT AVE,42.036541,-93.6152306,112
903427090,1666,161000,70,RM,46.6,5100,Reg,OldTown,1Fam,2Story,8,7,1925,1996,Stucco,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,0.0,588.0,588.0,Fa,Y,SBrkr,833,833,0,0.0,0.0,1,0,3,Gd,7,1,Gd,Detchd,1925.0,Unf,1.0,228.0,TA,TA,Y,192,6,2008,"(4299.229, 5298.972]",46.564516129032256,713 8TH ST,42.0290182,-93.6210481,63
528488120,1266,176000,20,FV,62.0,7500,Reg,Somerst,1Fam,1Story,7,5,2005,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,1257.0,1257.0,Ex,Y,SBrkr,1266,0,0,0.0,0.0,2,0,3,Gd,6,1,TA,Attchd,2005.0,Unf,2.0,453.0,TA,TA,Y,38,4,2006,"(7298.458, 8298.201]",64.93913043478261,2602 CLAYTON DR,42.0510786,-93.643513,144
910206110,912,99500,30,RM,60.0,7392,Reg,IDOTRR,1Fam,1Story,5,7,1930,1995,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,0.0,520.0,520.0,TA,Y,FuseA,912,0,0,0.0,0.0,1,0,2,TA,5,0,None,Detchd,1934.0,RFn,1.0,360.0,TA,TA,Y,0,5,2008,"(7298.458, 8298.201]",64.93913043478261,307 S HAZEL AVE,42.02013549999999,-93.6270641,90
905107110,1373,160250,90,RL,64.9,7424,IR1,Sawyer,Duplex,SFoyer,5,5,1978,1978,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1319.0,0.0,0.0,1319.0,TA,Y,SBrkr,1373,0,0,1.0,0.0,1,0,3,TA,5,2,TA,Attchd,1978.0,Fin,2.0,591.0,TA,TA,Y,0,5,2010,"(7298.458, 8298.201]",64.93913043478261,1009 MESA VERDE PL,42.031458,-93.6716859,0
902401030,1616,152000,40,RM,40.0,5400,Reg,OldTown,1Fam,1Story,6,7,1926,2004,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,Mn,LwQ,370.0,0.0,779.0,1149.0,Gd,Y,FuseA,1149,467,0,0.0,0.0,2,0,3,Gd,5,0,None,Detchd,1926.0,Unf,1.0,216.0,TA,TA,Y,0,10,2007,"(5298.972, 6298.715]",54.06015037593985,723 CARROLL AVE,42.0288528,-93.6090973,183
527106150,1638,192000,60,RL,59.0,9042,IR1,Gilbert,1Fam,2Story,6,5,1998,1998,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,828.0,0.0,115.0,943.0,Gd,Y,SBrkr,943,695,0,1.0,0.0,2,1,3,TA,7,2,TA,Attchd,1998.0,Fin,2.0,472.0,TA,TA,Y,100,7,2008,"(8298.201, 9297.944]",68.7248322147651,4014 BERKSHIRE AVE,42.0609459,-93.6385837,38
534430090,932,124000,20,RL,57.0,8280,IR1,NAmes,1Fam,1Story,6,5,1950,1950,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,932.0,932.0,Ex,Y,FuseA,932,0,0,0.0,0.0,1,0,2,Gd,4,1,Gd,Attchd,1950.0,Unf,1.0,306.0,TA,TA,Y,0,11,2007,"(7298.458, 8298.201]",64.93913043478261,906 MURRAY DR,42.0390533,-93.6231655,214
923225150,1304,115000,160,RM,32.5,2665,Reg,MeadowV,TwnhsE,2Story,5,6,1976,1976,CemntBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,0.0,264.0,264.0,TA,Y,SBrkr,616,688,0,0.0,0.0,1,1,3,TA,4,1,Gd,BuiltIn,1976.0,Fin,1.0,336.0,TA,TA,Y,141,6,2008,"(2299.743, 3299.486]",32.471698113207545,3418 SOUTHDALE DR,41.991319,-93.6043889,24
909475230,2726,315000,20,RL,70.0,18044,IR1,Crawfor,1Fam,1Story,8,5,1986,1986,WdShing,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,0.0,279.0,279.0,Gd,Y,SBrkr,2726,0,0,0.0,0.0,2,1,2,Gd,6,1,Gd,Attchd,1986.0,Fin,2.0,691.0,Gd,Gd,Y,216,8,2007,"(17295.888, 18295.631]",99.17647058823528,2027 INDIANGRASS CT,42.009925,-93.641873,233
908152060,1044,133500,80,RL,65.0,6285,Reg,Edwards,1Fam,SLvl,6,6,1976,1976,HdBoard,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,504.0,0.0,456.0,960.0,TA,Y,SBrkr,1044,0,0,1.0,0.0,1,0,3,TA,7,1,Fa,Detchd,1976.0,Unf,2.0,528.0,TA,Fa,Y,228,4,2007,"(5298.972, 6298.715]",54.06015037593985,4126 APLIN RD,42.0197057,-93.6747033,0
905426200,1074,144500,20,RL,65.0,11479,Reg,Edwards,1Fam,1Story,6,7,1950,1987,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,104.0,387.0,172.0,663.0,Ex,Y,SBrkr,1074,0,0,1.0,0.0,1,0,3,Gd,6,1,TA,Attchd,1987.0,Unf,1.0,467.0,TA,TA,Y,0,6,2010,"(11297.43, 12297.173]",82.47651006711409,3433 WOODLAND ST,42.0267576,-93.6642281,104
909103020,1273,121000,50,RL,76.0,11388,Reg,Edwards,1Fam,1.5Fin,4,7,1910,1993,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,0.0,616.0,616.0,TA,N,SBrkr,1055,218,0,0.0,0.0,1,0,3,Gd,5,0,None,Detchd,1910.0,Unf,1.0,275.0,TA,Fa,N,212,9,2006,"(11297.43, 12297.173]",82.47651006711409,2812 ARBOR ST,42.0207014,-93.6561848,0
902330040,1742,168000,70,RM,121.0,17671,Reg,OldTown,1Fam,2Story,8,9,1882,1986,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,BLQ,216.0,0.0,700.0,916.0,Gd,Y,SBrkr,916,826,0,0.0,0.0,1,1,4,Gd,8,1,Gd,Attchd,1925.0,Unf,2.0,424.0,TA,TA,P,0,11,2009,"(17295.888, 18295.631]",99.17647058823528,703 DUFF AVE,42.028215,-93.610957,169
908152035,1149,127000,20,RL,80.0,10682,Reg,Edwards,1Fam,1Story,4,6,1960,1971,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,399.0,0.0,615.0,1014.0,TA,Y,SBrkr,1149,0,0,1.0,0.0,1,0,3,TA,7,0,None,2Types,1968.0,Fin,1.0,544.0,TA,TA,Y,0,7,2009,"(10297.687, 11297.43]",74.60964912280701,4114 APLIN RD,42.0196699,-93.67401,240
528292040,1675,181000,60,RL,97.0,24682,IR3,Gilbert,1Fam,2Story,6,5,1999,1999,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,0.0,841.0,841.0,Ex,Y,SBrkr,892,783,0,0.0,0.0,2,1,3,TA,7,1,TA,BuiltIn,1999.0,Fin,2.0,502.0,TA,TA,Y,0,6,2009,"(24294.089, 25293.832]",97.0,2423 GRANT CIR,42.0570828,-93.6423054,103
534276010,864,129900,20,RL,70.0,9100,Reg,NAmes,1Fam,1Story,5,5,1958,1958,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,521.0,174.0,169.0,864.0,TA,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,TA,5,0,None,Detchd,1964.0,Unf,2.0,624.0,TA,TA,Y,0,7,2006,"(8298.201, 9297.944]",68.7248322147651,2317 FERNDALE AVE,42.0454648,-93.6237789,0
534276010,864,129900,20,RL,70.0,9100,Reg,NAmes,1Fam,1Story,5,5,1958,1958,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,521.0,174.0,169.0,864.0,TA,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,TA,5,0,None,Detchd,1964.0,Unf,2.0,624.0,TA,TA,Y,0,7,2006,"(8298.201, 9297.944]",68.7248322147651,2317 FERNDALE AVE,42.0454648,-93.6237789,0
534175010,1680,136905,90,RL,82.5,11500,IR1,NWAmes,Duplex,1Story,5,6,1976,1976,VinylSd,BrkFace,164.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,1680.0,1680.0,Fa,Y,SBrkr,1680,0,0,0.0,0.0,2,0,4,TA,8,0,None,Detchd,1976.0,Unf,2.0,528.0,TA,TA,Y,0,6,2007,"(11297.43, 12297.173]",82.47651006711409,1818 24TH ST,42.0453283,-93.6342289,0
909252150,1098,148500,70,RL,63.0,4000,Reg,Crawfor,1Fam,2Story,7,8,1930,1995,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,0.0,285.0,531.0,TA,Y,SBrkr,567,531,0,1.0,0.0,1,0,2,TA,5,1,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,0,6,2007,"(3299.486, 4299.229]",46.15492957746479,2217 DONALD ST,42.0171642,-93.645275,0
905228020,998,89500,20,RL,68.7,9000,Reg,Sawyer,1Fam,1Story,4,7,1945,1950,Wd Sdng,None,0.0,Fa,TA,Slab,None,None,None,None,0.0,0.0,0.0,0.0,TA,N,FuseA,998,0,0,0.0,0.0,1,0,3,TA,5,0,None,2Types,1952.0,Unf,2.0,460.0,Fa,TA,Y,0,5,2007,"(8298.201, 9297.944]",68.7248322147651,1115 IOWA AVE,42.0332439,-93.6596503,140
535180100,1080,136000,20,RL,75.0,9464,Reg,NAmes,1Fam,1Story,6,7,1958,1958,MetalSd,BrkFace,135.0,TA,Gd,CBlock,TA,TA,No,BLQ,570.0,0.0,510.0,1080.0,Gd,Y,SBrkr,1080,0,0,0.0,0.0,1,0,3,TA,5,0,None,Attchd,1958.0,Unf,1.0,288.0,TA,TA,Y,0,6,2008,"(9297.944, 10297.687]",74.05555555555556,2001 DOUGLAS AVE,42.042208,-93.612734,130
923252080,845,129500,20,RL,69.0,7599,Reg,Mitchel,1Fam,1Story,4,6,1982,2006,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,565.0,0.0,280.0,845.0,TA,Y,SBrkr,845,0,0,1.0,0.0,1,0,2,TA,4,0,None,Detchd,1987.0,Unf,2.0,360.0,TA,TA,Y,0,6,2007,"(7298.458, 8298.201]",64.93913043478261,3905 MINNETONKA AVE,41.9874691,-93.6051011,0
906392100,1734,260000,20,RL,78.0,11645,Reg,CollgCr,1Fam,1Story,7,5,2005,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300.0,0.0,434.0,1734.0,Ex,Y,SBrkr,1734,0,0,1.0,0.0,2,0,3,Gd,7,0,None,Attchd,2005.0,Fin,2.0,660.0,TA,TA,Y,160,1,2006,"(11297.43, 12297.173]",82.47651006711409,209 HARTFORD DR,42.0241422,-93.6894042,24
907194010,1840,230000,60,RL,79.0,12420,Reg,CollgCr,1Fam,2Story,7,5,2001,2001,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,666.0,0.0,278.0,944.0,Ex,Y,SBrkr,944,896,0,1.0,0.0,2,1,3,Gd,6,0,None,Attchd,2001.0,RFn,2.0,622.0,TA,TA,Y,0,6,2009,"(12297.173, 13296.916]",82.49514563106796,723 WILDER BLVD,42.0157105,-93.6893725,45
535402100,1146,165000,80,RL,83.0,10184,Reg,NAmes,1Fam,SLvl,6,5,1963,1963,HdBoard,BrkFace,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,580.0,0.0,503.0,1083.0,TA,Y,SBrkr,1146,0,0,0.0,1.0,1,0,3,TA,6,1,Gd,Attchd,1963.0,Unf,1.0,294.0,TA,TA,Y,345,6,2006,"(9297.944, 10297.687]",74.05555555555556,1821 MAXWELL AVE,42.0402728,-93.6083542,75
902329070,1368,114504,70,RM,60.0,3600,Reg,OldTown,1Fam,2Story,6,7,1910,1993,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,684.0,684.0,Ex,N,FuseA,684,684,0,0.0,0.0,1,0,3,TA,7,0,None,Detchd,1930.0,Unf,1.0,216.0,TA,Fa,N,0,10,2006,"(3299.486, 4299.229]",46.15492957746479,213 7TH ST,42.0280992,-93.612797,158
903234030,1103,110500,30,RM,50.0,6000,Reg,OldTown,1Fam,1Story,6,6,1925,1980,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397.0,0.0,706.0,1103.0,Gd,Y,SBrkr,1103,0,0,0.0,0.0,1,0,2,Gd,5,1,Gd,Detchd,1976.0,Unf,2.0,440.0,TA,TA,Y,166,7,2006,"(5298.972, 6298.715]",54.06015037593985,1125 GRAND AVE,42.0329711,-93.6206523,120
533130170,2872,285000,50,RL,85.0,10678,Reg,NoRidge,1Fam,1.5Fin,8,5,1992,2000,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,0.0,983.0,1683.0,Ex,Y,SBrkr,2129,743,0,0.0,0.0,2,1,4,Gd,9,1,TA,Attchd,1992.0,Fin,2.0,541.0,TA,TA,Y,0,4,2007,"(10297.687, 11297.43]",74.60964912280701,2430 RIDGETOP CIR,42.04641,-93.651359,33
534275100,864,118000,20,RL,65.0,8125,Reg,NAmes,1Fam,1Story,5,7,1959,1959,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,403.0,0.0,461.0,864.0,Ex,Y,SBrkr,864,0,0,0.0,0.0,1,0,3,TA,5,0,None,Detchd,1960.0,Unf,1.0,308.0,TA,TA,Y,0,9,2009,"(7298.458, 8298.201]",64.93913043478261,2013 MELROSE AVE,42.0426043,-93.6226312,0
527158020,1169,183500,20,RL,64.9,8076,IR1,Gilbert,1Fam,1Story,6,6,1993,1994,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,GLQ,705.0,0.0,455.0,1160.0,Gd,Y,SBrkr,1169,0,0,0.0,1.0,2,0,3,TA,6,1,TA,Attchd,1993.0,Fin,2.0,402.0,TA,TA,Y,0,7,2006,"(7298.458, 8298.201]",64.93913043478261,1911 STONE BROOKE RD,42.059326,-93.6355279,170
909100170,864,98000,30,RL,67.0,5604,Reg,Edwards,1Fam,1Story,5,6,1925,1950,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,468.0,0.0,396.0,864.0,TA,N,FuseA,864,0,0,1.0,0.0,1,0,2,TA,5,0,None,None,None,None,0.0,0.0,None,None,Y,0,4,2008,"(5298.972, 6298.715]",54.06015037593985,2905 WOOD ST,42.0223412,-93.657472,96
527107010,1636,173000,60,RL,86.2,15038,IR2,Gilbert,1Fam,2Story,6,5,1996,1996,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,0.0,778.0,916.0,Gd,Y,SBrkr,916,720,0,0.0,0.0,2,1,3,TA,7,1,TA,Attchd,1996.0,Fin,2.0,386.0,TA,TA,Y,168,11,2008,"(14296.659, 15296.402]",86.24324324324324,3902 EISENHOWER AVE,42.0598662,-93.6373168,84
532378180,912,123000,20,RL,65.0,7150,Reg,Sawyer,1Fam,1Story,5,6,1962,1962,VinylSd,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,LwQ,140.0,590.0,182.0,912.0,Gd,Y,SBrkr,912,0,0,0.0,1.0,1,0,3,TA,6,0,None,Attchd,1962.0,Unf,1.0,252.0,TA,TA,Y,0,10,2009,"(6298.715, 7298.458]",59.5875,3825 ONTARIO ST,42.034701,-93.6709001,0
534479120,1376,105000,50,RL,79.0,9492,Reg,NAmes,1Fam,1.5Fin,5,5,1941,1950,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,368.0,41.0,359.0,768.0,TA,Y,SBrkr,968,408,0,1.0,0.0,1,0,3,TA,6,1,Gd,Attchd,1941.0,Unf,1.0,240.0,TA,TA,Y,0,4,2007,"(9297.944, 10297.687]",74.05555555555556,1329 GRAND AVE,42.035654,-93.6207117,0
923203100,1337,153500,120,RM,32.0,4500,Reg,Mitchel,TwnhsE,1Story,6,5,1998,1998,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,1201.0,0.0,36.0,1237.0,Ex,Y,SBrkr,1337,0,0,1.0,0.0,2,0,2,TA,5,0,None,Attchd,1998.0,Fin,2.0,405.0,TA,TA,Y,0,3,2006,"(4299.229, 5298.972]",46.564516129032256,3320 EMERALD DR,41.992342,-93.607936,199
902128100,1118,116000,50,RM,40.0,4400,Reg,OldTown,1Fam,1.5Fin,6,8,1920,1950,Stucco,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,0.0,648.0,648.0,TA,Y,FuseA,734,384,0,0.0,0.0,1,0,2,TA,6,0,None,Detchd,1990.0,Unf,2.0,440.0,TA,TA,Y,0,10,2006,"(4299.229, 5298.972]",46.564516129032256,311 11TH ST,42.0323889,-93.6145974,0
528172080,1575,284000,20,RL,92.0,10845,IR1,NridgHt,1Fam,1Story,8,5,2003,2004,VinylSd,BrkFace,504.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1149.0,0.0,454.0,1603.0,Ex,Y,SBrkr,1575,0,0,1.0,0.0,2,0,2,Gd,7,1,TA,Attchd,2003.0,Fin,3.0,732.0,TA,TA,Y,216,6,2008,"(10297.687, 11297.43]",74.60964912280701,3003 ROXBORO DR,42.058782,-93.6514325,28
528172050,1614,245700,20,RL,70.0,9926,IR1,NridgHt,1Fam,1Story,7,5,2005,2006,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1178.0,0.0,436.0,1614.0,Ex,Y,SBrkr,1614,0,0,1.0,0.0,2,0,3,Gd,7,0,None,Attchd,2005.0,RFn,3.0,878.0,TA,TA,Y,100,5,2007,"(9297.944, 10297.687]",74.05555555555556,3020 HARRISON RD,42.0592999,-93.6521453,38
528344100,2612,336000,60,RL,98.0,12203,IR1,NoRidge,1Fam,2Story,8,5,1998,1999,VinylSd,BrkFace,975.0,Gd,TA,PConc,Gd,TA,No,GLQ,854.0,0.0,371.0,1225.0,Ex,Y,SBrkr,1276,1336,0,1.0,0.0,2,1,4,Gd,8,1,TA,Attchd,1998.0,Fin,3.0,676.0,TA,TA,Y,250,7,2009,"(11297.43, 12297.173]",82.47651006711409,3220 MAGNOLIA CIR,42.0532563,-93.6521651,0
905226130,1299,150000,20,RL,91.0,11375,Reg,Sawyer,1Fam,1Story,6,5,1954,1995,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,736.0,0.0,231.0,967.0,TA,Y,SBrkr,1299,0,0,0.0,0.0,1,0,3,Gd,6,1,TA,Attchd,1954.0,Unf,2.0,494.0,TA,TA,Y,81,10,2007,"(11297.43, 12297.173]",82.47651006711409,1218 WISCONSIN AVE,42.0332743,-93.6617298,280
907135180,990,123600,20,RL,60.0,8070,Reg,CollgCr,1Fam,1Story,4,5,1994,1995,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,588.0,0.0,402.0,990.0,Ex,Y,SBrkr,990,0,0,1.0,0.0,1,0,3,TA,5,0,None,None,None,None,0.0,0.0,None,None,Y,0,8,2007,"(7298.458, 8298.201]",64.93913043478261,5445 FROST DR,42.01954970000001,-93.6928521,0
907180050,1692,191000,60,RL,74.1,9337,IR1,CollgCr,1Fam,2Story,7,5,1997,1998,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,353.0,0.0,525.0,878.0,Ex,Y,SBrkr,892,800,0,0.0,0.0,2,1,3,TA,8,1,TA,Attchd,1997.0,RFn,2.0,513.0,TA,TA,Y,0,4,2010,"(9297.944, 10297.687]",74.05555555555556,5316 THACKERAY DR,42.017908,-93.691239,39
